eppo_code,iso3,country,distribution_status,presence_weight,scientific_name,taxonomic_group,biological_class,country_faostat,fao_item_name,harvested_area_ha,production_tonnes,yield_value,crop_importance_score_production,crop_importance_score_area,tomato_importance_score,crop_importance_score_production_log,crop_importance_score_area_log,tomato_importance_score_log,n_hosts_total,n_tomato_host_records,host_breadth_score,n_countries_present,geo_breadth_score,regulatory_weight,iefp_t_production,iefp_t_area,iefp_t_integrated,iefp_t_integrated_log_sensitivity,is_present_positive,index_interpretation_note
MELGMY,THA,TH,X,,Meloidogyne enterolobii,,nematode,Thailand,Tomatoes,6287.6,135453.0,21621.8,0.002199743503888939,0.0057308637766862605,0.0039653036402876,0.6588159426580352,0.6288720504277776,0.6438439965429064,164.0,1.0,0.1710114702815433,17.0,0.25,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
MELGMY,TTO,TT,X,,Meloidogyne enterolobii,,nematode,Trinidad and Tobago,Tomatoes,161.4,2013.096,13267.9,3.269248262279025e-05,0.000147108819510968,8.990065106687912e-05,0.4241755628531059,0.3659749938023435,0.3950752783277247,164.0,1.0,0.1710114702815433,17.0,0.25,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
MELGMY,TWN,TW,X,,Meloidogyne enterolobii,,nematode,"China, Taiwan Province of",Tomatoes,3855.8,91694.562,23761.559999999998,0.0014891107402674106,0.00351438777119201,0.00250174925572971,0.637062899180248,0.5937201414787633,0.6153915203295057,164.0,1.0,0.1710114702815433,17.0,0.25,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
MELGMY,USA,US,B | C | D | X,1.0,Meloidogyne enterolobii,,nematode,United States of America,Tomatoes,112002.0,10932903.8,97565.98000000001,0.1775492909916554,0.10208477077365202,0.1398170308826537,0.9036280809800535,0.835928469203883,0.8697782750919683,164.0,1.0,0.1710114702815433,17.0,0.25,1.0,0.007590741324982139,0.0043644166858391375,0.005977579005410638,0.03718551541060553,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
MELGMY,VEN,VE,X,,Meloidogyne enterolobii,,nematode,Venezuela (Bolivarian Republic of),Tomatoes,8499.0,185255.81800000003,21828.96,0.0030085364089620136,0.007746455124062682,0.005377495766512348,0.6762732662278463,0.6505374822709281,0.6634053742493873,164.0,1.0,0.1710114702815433,17.0,0.25,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
MELGMY,VNM,VN,X,,Meloidogyne enterolobii,,nematode,,,,,,,,,,,,164.0,1.0,0.1710114702815433,17.0,0.25,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
MELGMY,ZAF,ZA,X,,Meloidogyne enterolobii,,nematode,South Africa,Tomatoes,8089.2,528746.0,65410.27999999999,0.008586783450401696,0.00737294090946792,0.007979862179934807,0.7347466718648807,0.6469847131635152,0.690865692514198,164.0,1.0,0.1710114702815433,17.0,0.25,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,ARG,AR,A,1.0,Nacobbus aberrans sensu lato,,nematode,Argentina,Tomatoes,18934.2,1358764.696,71723.56,0.022066206088751292,0.017257669209321997,0.019661937649036645,0.7873689257708786,0.7081261739105332,0.7477475498407059,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.00016783472704441884,0.0001312611778173298,0.0001495479524308743,0.0056873395191220965,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,BOL,BO,B,1.0,Nacobbus aberrans sensu lato,,nematode,Bolivia (Plurinational State of),Tomatoes,5137.2,81150.204,15808.420000000002,0.0013178713951574508,0.004682326069341665,0.003000098732249558,0.6302519463455788,0.6143457070577399,0.6222988267016594,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,1.0023679874840452e-05,3.561359458985257e-05,2.2818637232346514e-05,0.004733181286328023,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,CHL,CL,C,1.0,Nacobbus aberrans sensu lato,,nematode,Chile,Tomatoes,11961.6,818021.918,68365.7,0.013284596134151847,0.010902458831861183,0.012093527483006515,0.7590768065626174,0.6751070417554872,0.7170919241590523,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.00010104213461539773,8.292368859417203e-05,9.198291160478488e-05,0.005454173992254339,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,DNK,DK,G,0.0,Nacobbus aberrans sensu lato,,nematode,Denmark,Tomatoes,30.0,10936.0,364533.36,0.00017759957297756003,2.7343646749250555e-05,0.00010247160986340529,0.5185110033244553,0.24690334622081386,0.3827071747726346,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,ECU,EC,B,1.0,Nacobbus aberrans sensu lato,,nematode,Ecuador,Tomatoes,1770.2,50460.75199999999,30488.4,0.0008194776890386391,0.0016134574491841111,0.0012164675691113752,0.603763102113399,0.5377690362097308,0.5707660691615649,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,6.232916238777602e-06,1.2271896196947175e-05,9.25240621786239e-06,0.004341225085937193,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,ESP,ES,J,0.0,Nacobbus aberrans sensu lato,,nematode,Spain,Tomatoes,52460.0,4252392.0,81009.1,0.0690584311753102,0.04781492361552281,0.058436677395416504,0.8509794432998451,0.781395583829304,0.8161875135645745,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,FIN,FI,J,0.0,Nacobbus aberrans sensu lato,,nematode,Finland,Tomatoes,90.0,36940.0,409847.24,0.0005999019957746037,8.203094024775167e-05,0.0003409664680111777,0.586373651236812,0.3243303600654977,0.45535200565115486,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,GBR,GB,E,0.0,Nacobbus aberrans sensu lato,,nematode,United Kingdom of Great Britain and Northern Ireland,Tomatoes,196.4,70326.016,358242.4,0.0011420876381504255,0.000179009740718427,0.0006605486894344263,0.6222702475425077,0.38000767620959874,0.5011389618760532,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,IND,IN,J,0.0,Nacobbus aberrans sensu lato,,nematode,India,Tomatoes,841798.6,20834644.6,24752.6,0.33835259547359425,0.7672614517471222,0.5528070236103583,0.9395807800984224,0.9809517468835228,0.9602662634909727,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,LTU,LT,H,0.0,Nacobbus aberrans sensu lato,,nematode,Lithuania,Tomatoes,618.0,11984.0,18959.68,0.00019461899072449517,0.0005632791230345615,0.00037894905687952833,0.5236127751694815,0.46218014429772436,0.4928964597336029,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,MEX,MX,B,1.0,Nacobbus aberrans sensu lato,,nematode,Mexico,Tomatoes,88381.8,4263483.324,48260.6,0.06923855319489285,0.0805560239420971,0.07489728856849498,0.851124675734142,0.8188991011756829,0.8350118884549125,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.0005266258109652649,0.0006127060644556242,0.0005696659377104446,0.0063510687706808035,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,NLD,NL,D,1.0,Nacobbus aberrans sensu lato,,nematode,Netherlands (Kingdom of the),Tomatoes,1808.0,822896.0,454888.66,0.01336375075026904,0.0016479104440881669,0.007505830597178603,0.7594080262154527,0.5392873409525798,0.6493476835840162,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.00010164418162506048,1.2533944370173141e-05,5.708906299761681e-05,0.004938913866430596,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,PER,PE,B,1.0,Nacobbus aberrans sensu lato,,nematode,Peru,Tomatoes,5347.0,230072.7,42966.68,0.0037363581998714587,0.0048735493056080905,0.004304953752739774,0.6883528328308488,0.6172231293516143,0.6527879810912316,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,2.841859883359265e-05,3.706803127617023e-05,3.2743315054881436e-05,0.00496508063885866,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,RUS,RU,F,0.0,Nacobbus aberrans sensu lato,,nematode,Russian Federation,Tomatoes,77921.4,2869625.836,36869.42,0.04660244358805538,0.0710218411935684,0.058812142390811895,0.82905123244176,0.8098423075069326,0.8194467699743464,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,SVN,SI,G,0.0,Nacobbus aberrans sensu lato,,nematode,Slovenia,Tomatoes,218.0,9458.0,43568.68,0.00015359699718560374,0.00019869716637788736,0.00017614708178174555,0.5104163038168377,0.3874737335589974,0.44894501868791753,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NACOBA,USA,US,B | X,1.0,Nacobbus aberrans sensu lato,,nematode,United States of America,Tomatoes,112002.0,10932903.8,97565.98000000001,0.1775492909916554,0.10208477077365202,0.1398170308826537,0.9036280809800535,0.835928469203883,0.8697782750919683,62.0,1.0,0.06465067778936393,8.0,0.11764705882352941,1.0,0.0013504331768978267,0.0007764528967633473,0.001063443036830587,0.006615500589548186,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NAUPXA,ARG,AR,A,1.0,,,,Argentina,Tomatoes,18934.2,1358764.696,71723.56,0.022066206088751292,0.017257669209321997,0.019661937649036645,0.7873689257708786,0.7081261739105332,0.7477475498407059,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NAUPXA,BRA,BR,B | J,1.0,,,,Brazil,Tomatoes,55568.2,3965727.4,71351.28,0.06440302604109449,0.05064790770972349,0.05752546687540899,0.8470882112976056,0.7855340742554174,0.8163111427765115,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NAUPXA,CHL,CL,B | X,1.0,,,,Chile,Tomatoes,11961.6,818021.918,68365.7,0.013284596134151847,0.010902458831861183,0.012093527483006515,0.7590768065626174,0.6751070417554872,0.7170919241590523,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NAUPXA,PRY,PY,B,1.0,,,,Paraguay,Tomatoes,1491.0,50436.65,34080.44,0.0008190862749102645,0.0013589792434377526,0.0010890327591740086,0.6037364658148636,0.5254353426156942,0.564585904215279,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NAUPXA,URY,UY,B,1.0,,,,Uruguay,Tomatoes,467.4,36344.608,77767.22,0.0005902328877868335,0.00042601401635332365,0.0005081234520700786,0.5854677156822722,0.4421356995101454,0.5138017075962088,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,ARG,AR,X,,,,,Argentina,Tomatoes,18934.2,1358764.696,71723.56,0.022066206088751292,0.017257669209321997,0.019661937649036645,0.7873689257708786,0.7081261739105332,0.7477475498407059,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,BOL,BO,X,,,,,Bolivia (Plurinational State of),Tomatoes,5137.2,81150.204,15808.420000000002,0.0013178713951574508,0.004682326069341665,0.003000098732249558,0.6302519463455788,0.6143457070577399,0.6222988267016594,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,BRA,BR,X,,,,,Brazil,Tomatoes,55568.2,3965727.4,71351.28,0.06440302604109449,0.05064790770972349,0.05752546687540899,0.8470882112976056,0.7855340742554174,0.8163111427765115,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,CHE,CH,E,0.0,,,,Switzerland,Tomatoes,178.6,36543.8,204973.02,0.0005934677464317263,0.00016278584364720497,0.00037812679503946564,0.5857724434061744,0.3732131374706048,0.4794927904383896,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,COL,CO,A,1.0,,,,Colombia,Tomatoes,17423.2,871160.9820000001,50064.9,0.014147569348748341,0.01588046086805141,0.015014015108399876,0.7625858553861421,0.7021467925491826,0.7323663239676623,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,CRI,CR,X,,,,,Costa Rica,Tomatoes,1091.2,57130.02,52380.14,0.0009277859506400387,0.000994579577759407,0.0009611827641997228,0.6106839866736069,0.5030080739283037,0.5568460303009553,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,CUB,CU,X,,,,,Cuba,Tomatoes,32296.4,249144.22000000003,8147.219999999999,0.004046077823868624,0.029436711762416523,0.016741394793142572,0.6927929063842435,0.7465181413663884,0.719655523875316,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,ECU,EC,B,1.0,,,,Ecuador,Tomatoes,1770.2,50460.75199999999,30488.4,0.0008194776890386391,0.0016134574491841111,0.0012164675691113752,0.603763102113399,0.5377690362097308,0.5707660691615649,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,GRD,GD,K,0.0,,,,Grenada,Tomatoes,96.8,723.0,7464.160000000001,1.1741449457093625e-05,8.822883351091512e-05,4.998514148400437e-05,0.36713129059724703,0.32951183163148245,0.34832156111436474,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,GTM,GT,K,0.0,,,,Guatemala,Tomatoes,8560.2,441943.272,52335.2,0.00717711561699942,0.007802236163431155,0.007489675890215287,0.7247484382410405,0.6510533068230806,0.6879008725320606,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,GUF,GF,X,,,,,,,,,,,,,,,,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,GUY,GY,K,0.0,,,,Guyana,Tomatoes,289.8,26647.324,96244.64,0.00043274994178810227,0.00026413962759776037,0.00034844478469293135,0.568164489355508,0.4078619587358328,0.4880132240456704,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,HND,HN,X,,,,,Honduras,Tomatoes,985.0,75031.92199999999,76476.0,0.0012185110924365023,0.00089778306826706,0.0010581470803517812,0.6258815152930002,0.49565322183632216,0.5607673685646611,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,JAM,JM,K,0.0,,,,Jamaica,Tomatoes,1446.8,26900.6,18563.6,0.0004368631193160343,0.0013186929372271902,0.0008777780282716122,0.5686918986682363,0.5232731443714637,0.5459825215198499,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,MEX,MX,X,,,,,Mexico,Tomatoes,88381.8,4263483.324,48260.6,0.06923855319489285,0.0805560239420971,0.07489728856849498,0.851124675734142,0.8188991011756829,0.8350118884549125,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,NIC,NI,K,0.0,,,,Nicaragua,Tomatoes,1650.0,84830.265,51366.825000000004,0.0013776352267349356,0.0015039005712087807,0.0014407678989718582,0.6327246572839023,0.5327161901538686,0.5827204237188854,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,NLD,NL,H,0.0,,,,Netherlands (Kingdom of the),Tomatoes,1808.0,822896.0,454888.66,0.01336375075026904,0.0016479104440881669,0.007505830597178603,0.7594080262154527,0.5392873409525798,0.6493476835840162,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,PAN,PA,K,0.0,,,,Panama,Tomatoes,681.4,22177.8,32553.579999999998,0.00036016530811830015,0.0006210653631646443,0.0004906153356414722,0.5579285680310139,0.4691911558388732,0.5135598619349435,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,PER,PE,B,1.0,,,,Peru,Tomatoes,5347.0,230072.7,42966.68,0.0037363581998714587,0.0048735493056080905,0.004304953752739774,0.6883528328308488,0.6172231293516143,0.6527879810912316,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,PRI,PR,K,0.0,,,,Puerto Rico,Tomatoes,338.4,19674.174,58120.240000000005,0.00031950666615638385,0.00030843633533154626,0.0003139715007439651,0.5512503447991436,0.41897362906769997,0.4851119869334218,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,PRY,PY,X,,,,,Paraguay,Tomatoes,1491.0,50436.65,34080.44,0.0008190862749102645,0.0013589792434377526,0.0010890327591740086,0.6037364658148636,0.5254353426156942,0.564585904215279,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,SLV,SV,K,0.0,,,,El Salvador,Tomatoes,427.2,22799.872,53793.259999999995,0.0003702676967029103,0.00038937352970932793,0.00037982061320611913,0.5594708416748704,0.43568395905673357,0.497577400365802,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,SUR,SR,X,,,,,Suriname,Tomatoes,44.2,650.8979999999999,14790.34,1.0570520012065457e-05,4.028630621056249e-05,2.542841311131397e-05,0.36128246777200856,0.27401751010712416,0.31764998893956636,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,TTO,TT,K,0.0,,,,Trinidad and Tobago,Tomatoes,161.4,2013.096,13267.9,3.269248262279025e-05,0.000147108819510968,8.990065106687912e-05,0.4241755628531059,0.3659749938023435,0.3950752783277247,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,URY,UY,X,,,,,Uruguay,Tomatoes,467.4,36344.608,77767.22,0.0005902328877868335,0.00042601401635332365,0.0005081234520700786,0.5854677156822722,0.4421356995101454,0.5138017075962088,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
NEOLEL,VEN,VE,X,,,,,Venezuela (Bolivarian Republic of),Tomatoes,8499.0,185255.81800000003,21828.96,0.0030085364089620136,0.007746455124062682,0.005377495766512348,0.6762732662278463,0.6505374822709281,0.6634053742493873,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,BEL,BE,E,0.0,,,,Belgium,Tomatoes,622.0,293306.0,472009.4,0.004763260822216187,0.0005669249426011282,0.0026650928824086574,0.7018911318625037,0.4626432692664342,0.5822672005644689,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,BMU,BM,X,,,,,,,,,,,,,,,,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,BRA,BR,B | X,1.0,,,,Brazil,Tomatoes,55568.2,3965727.4,71351.28,0.06440302604109449,0.05064790770972349,0.05752546687540899,0.8470882112976056,0.7855340742554174,0.8163111427765115,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,BRB,BB,X,,,,,Barbados,Tomatoes,40.0,738.87,18411.920000000002,1.1999176708662195e-05,3.645819566566741e-05,2.42286861871648e-05,0.368340219628635,0.2670054706388767,0.3176728451337558,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,CHE,CH,B,1.0,,,,Switzerland,Tomatoes,178.6,36543.8,204973.02,0.0005934677464317263,0.00016278584364720497,0.00037812679503946564,0.5857724434061744,0.3732131374706048,0.4794927904383896,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,CHN,CN,A | C | X,1.0,,,,China,Tomatoes,2190435.4,123061709.666,56183.79,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,CPV,CV,X,,,,,Cabo Verde,Tomatoes,492.4,10836.583999999999,22424.46,0.00017598506683755112,0.0004488003886443658,0.00031239272774095846,0.5180018849021883,0.44587431990953474,0.48193810240586155,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,CRI,CR,K,0.0,,,,Costa Rica,Tomatoes,1091.2,57130.02,52380.14,0.0009277859506400387,0.000994579577759407,0.0009611827641997228,0.6106839866736069,0.5030080739283037,0.5568460303009553,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,CYP,CY,B,1.0,,,,Cyprus,Tomatoes,262.0,14068.0,53808.259999999995,0.0002284629473892021,0.00023880118161012152,0.0002336320644996618,0.5325512098327595,0.4006373333032731,0.4665942715680163,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,CZE,CZ,E,0.0,,,,Czechia,Tomatoes,166.0,13864.0,117689.76000000001,0.00022515000729342465,0.00015130151201251974,0.00018822575965297218,0.5317368541427571,0.3679832576465802,0.4498600558946686,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,DEU,DE,C,1.0,,,,Germany,Tomatoes,384.0,103032.0,268438.32,0.0016732296271967778,0.00034999867839040713,0.0010116141527935925,0.6435624910410441,0.4280376170833129,0.5358000540621786,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,DNK,DK,E,0.0,,,,Denmark,Tomatoes,30.0,10936.0,364533.36,0.00017759957297756003,2.7343646749250555e-05,0.00010247160986340529,0.5185110033244553,0.24690334622081386,0.3827071747726346,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,ESP,ES,B | X,1.0,,,,Spain,Tomatoes,52460.0,4252392.0,81009.1,0.0690584311753102,0.04781492361552281,0.058436677395416504,0.8509794432998451,0.781395583829304,0.8161875135645745,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,FIN,FI,F,0.0,,,,Finland,Tomatoes,90.0,36940.0,409847.24,0.0005999019957746037,8.203094024775167e-05,0.0003409664680111777,0.586373651236812,0.3243303600654977,0.45535200565115486,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,FRA,FR,C,1.0,,,,France,Tomatoes,6068.0,697884.0,115031.46,0.011333568067654672,0.005530708282481746,0.008432138175068209,0.750220994775226,0.6263163954481324,0.6882686951116792,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,GBR,GB,C,1.0,,,,United Kingdom of Great Britain and Northern Ireland,Tomatoes,196.4,70326.016,358242.4,0.0011420876381504255,0.000179009740718427,0.0006605486894344263,0.6222702475425077,0.38000767620959874,0.5011389618760532,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,GLP,GP,C,1.0,,,,,,,,,,,,,,,,,1.0,,0.0,0.75,,,,,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,GRC,GR,E,0.0,,,,Greece,Tomatoes,11810.0,821918.0,71194.24,0.013347868125692225,0.010764282270288302,0.012056075197990263,0.7593417235543123,0.674190043655592,0.7167658836049522,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,HND,HN,X,,,,,Honduras,Tomatoes,985.0,75031.92199999999,76476.0,0.0012185110924365023,0.00089778306826706,0.0010581470803517812,0.6258815152930002,0.49565322183632216,0.5607673685646611,,,1.0,,0.0,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
OPOGSC,HRV,HR,K,0.0,,,,Croatia,Tomatoes,430.0,28104.0,66567.28,0.0004564062179006352,0.0003919256034059246,0.0004241659106532799,0.5711318090940958,0.4361525820560884,0.503642195575092,,,1.0,,0.0,0.75,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
