iso3,country_faostat,eppo_code,scientific_name,biological_class,distribution_status,presence_weight,regulatory_weight,production_tonnes,harvested_area_ha,host_breadth_score,geo_breadth_score,tomato_importance_score,tomato_importance_score_log,iefp_t_integrated,iefp_t_integrated_log_sensitivity,exposure_class_integrated,exposure_class_log_sensitivity
ARG,Argentina,LIRIHU,,,B,1.0,0.75,1358764.696,18934.2,1.0,0.0,0.019661937649036645,0.7477475498407059,0.0,0.0,baixa,baixa
USA,United States of America,LIRIBO,,,J,0.0,0.75,10932903.8,112002.0,1.0,0.0,0.1398170308826537,0.8697782750919683,0.0,0.0,baixa,baixa
SWE,Sweden,LIRIBO,,,B,1.0,0.75,17480.0,44.0,1.0,0.0,0.0001619887548567786,0.4091782166676339,0.0,0.0,baixa,baixa
SVN,Slovenia,LIRIBO,,,A,1.0,0.75,9458.0,218.0,1.0,0.0,0.00017614708178174555,0.44894501868791753,0.0,0.0,baixa,baixa
SRB,Serbia,LIRIBO,,,B,1.0,0.75,135349.66999999998,7620.6,1.0,0.0,0.004571949291007722,0.650734023416973,0.0,0.0,baixa,baixa
PRT,Portugal,LIRIBO,,,B | X,1.0,0.75,1665262.0,17432.0,1.0,0.0,0.02146608703597676,0.7504464136739872,0.0,0.0,baixa,baixa
POL,Poland,LIRIBO,,,B,1.0,0.75,854300.0,7860.0,1.0,0.0,0.010518892047246625,0.7032072542467414,0.0,0.0,baixa,baixa
NOR,Norway,LIRIBO,,,C,1.0,0.75,14262.0,39.2,1.0,0.0,0.0001336712601065154,0.39945172168246457,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),LIRIBO,,,B,1.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
DNK,Denmark,LIRIHU,,,E,0.0,0.75,10936.0,30.0,1.0,0.0,0.00010247160986340529,0.3827071747726346,0.0,0.0,baixa,baixa
LTU,Lithuania,LIRIBO,,,D,1.0,0.75,11984.0,618.0,1.0,0.0,0.00037894905687952833,0.4928964597336029,0.0,0.0,baixa,baixa
ITA,Italy,LIRIBO,,,B | X,1.0,0.75,6213584.0,100250.0,1.0,0.0,0.09614067539471903,0.850041558885175,0.0,0.0,baixa,baixa
IND,India,LIRIBO,,,C | X,1.0,0.75,20834644.6,841798.6,1.0,0.0,0.5528070236103583,0.9602662634909727,0.0,0.0,baixa,baixa
HUN,Hungary,LIRIBO,,,B,1.0,0.75,164934.0,1838.0,1.0,0.0,0.0021768830791367446,0.6051325004978212,0.0,0.0,baixa,baixa
FRA,France,LIRIHU,,,B,1.0,0.75,697884.0,6068.0,1.0,0.0,0.008432138175068209,0.6882686951116792,0.0,0.0,baixa,baixa
FIN,Finland,LIRIHU,,,C,1.0,0.75,36940.0,90.0,1.0,0.0,0.0003409664680111777,0.45535200565115486,0.0,0.0,baixa,baixa
ETH,Ethiopia,LIRIHU,,,K,0.0,0.75,105313.66,12624.2,1.0,0.0,0.006608336203019409,0.6618834206635049,0.0,0.0,baixa,baixa
EST,Estonia,LIRIHU,,,H,0.0,0.75,326.0,6.0,1.0,0.0,5.381468771060963e-06,0.23136333974561923,0.0,0.0,baixa,baixa
ESP,Spain,LIRIHU,,,B,1.0,0.75,4252392.0,52460.0,1.0,0.0,0.058436677395416504,0.8161875135645745,0.0,0.0,baixa,baixa
DOM,Dominican Republic,LIRIHU,,,B,1.0,0.75,256994.958,6068.8,1.0,0.0,0.004852505244694693,0.6604242637999652,0.0,0.0,baixa,baixa
LVA,Latvia,LIRIBO,,,B,1.0,0.75,5704.0,0.0,1.0,0.0,9.263240346232647e-05,0.4822255434258713,0.0,0.0,baixa,baixa
UKR,Ukraine,INSV00,Orthotospovirus impatiensnecromaculae,virus,G,0.0,1.0,1821342.0,63860.0,0.2794577685088634,0.3235294117647059,0.04389196287620602,0.7996193628072672,0.0,0.0,baixa,baixa
TWN,"China, Taiwan Province of",INSV00,Orthotospovirus impatiensnecromaculae,virus,J,0.0,1.0,91694.562,3855.8,0.2794577685088634,0.3235294117647059,0.00250174925572971,0.6153915203295057,0.0,0.0,baixa,baixa
TUR,Türkiye,INSV00,Orthotospovirus impatiensnecromaculae,virus,G,0.0,1.0,13443254.6,169401.4,0.2794577685088634,0.3235294117647059,0.1863594388651923,0.8904148484451926,0.0,0.0,baixa,baixa
SVK,Slovakia,INSV00,Orthotospovirus impatiensnecromaculae,virus,G,0.0,1.0,18388.0,232.0,0.2794577685088634,0.3235294117647059,0.00025503843037444487,0.4697051013742836,0.0,0.0,baixa,baixa
NOR,Norway,INSV00,Orthotospovirus impatiensnecromaculae,virus,G,0.0,1.0,14262.0,39.2,0.2794577685088634,0.3235294117647059,0.0001336712601065154,0.39945172168246457,0.0,0.0,baixa,baixa
HTI,Haiti,LAPHFR,,,C,1.0,0.75,2302.718,150.2,1.0,0.0,8.714822018451718e-05,0.3962517440430956,0.0,0.0,baixa,baixa
GRC,Greece,LAPHFR,,,C | X,1.0,0.75,821918.0,11810.0,1.0,0.0,0.012056075197990263,0.7167658836049522,0.0,0.0,baixa,baixa
GHA,Ghana,LAPHFR,,,A,1.0,0.75,380511.31799999997,48318.8,1.0,0.0,0.025109936648097065,0.7459436459284926,0.0,0.0,baixa,baixa
GAB,Gabon,LAPHFR,,,A,1.0,0.75,346.068,41.0,1.0,0.0,2.14948805557759e-05,0.2974373879893997,0.0,0.0,baixa,baixa
FJI,Fiji,LAPHFR,,,C,1.0,0.75,2325.482,231.6,1.0,0.0,0.00012442927684379524,0.41201010552802964,0.0,0.0,baixa,baixa
ZWE,Zimbabwe,LEUIOR,,,J,0.0,0.75,419308.862,17501.8,1.0,0.0,0.011380818114783437,0.7121438137150662,0.0,0.0,baixa,baixa
ESP,Spain,LAPHFR,,,T | X,0.5,0.75,4252392.0,52460.0,1.0,0.0,0.058436677395416504,0.8161875135645745,0.0,0.0,baixa,baixa
EGY,Egypt,LAPHFR,,,A,1.0,0.75,6777502.452,161718.6,1.0,0.0,0.12873259379045981,0.8696540714085086,0.0,0.0,baixa,baixa
ECU,Ecuador,LAPHFR,,,A,1.0,0.75,50460.75199999999,1770.2,1.0,0.0,0.0012164675691113752,0.5707660691615649,0.0,0.0,baixa,baixa
DEU,Germany,LAPHFR,,,E,0.0,0.75,103032.0,384.0,1.0,0.0,0.0010116141527935925,0.5358000540621786,0.0,0.0,baixa,baixa
CYP,Cyprus,LAPHFR,,,C,1.0,0.75,14068.0,262.0,1.0,0.0,0.0002336320644996618,0.4665942715680163,0.0,0.0,baixa,baixa
CMR,Cameroon,LAPHFR,,,B,1.0,0.75,1198229.508,64224.0,1.0,0.0,0.03899820462989998,0.7881507139988142,0.0,0.0,baixa,baixa
CHN,China,LAPHFR,,,B | X,1.0,0.75,123061709.666,2190435.4,1.0,0.0,1.0,1.0,0.0,0.0,baixa,baixa
CHL,Chile,LAPHFR,,,B,1.0,0.75,818021.918,11961.6,1.0,0.0,0.012093527483006515,0.7170919241590523,0.0,0.0,baixa,baixa
CHE,Switzerland,LAPHFR,,,H,0.0,0.75,36543.8,178.6,1.0,0.0,0.00037812679503946564,0.4794927904383896,0.0,0.0,baixa,baixa
CAN,Canada,LAPHFR,,,B | X,1.0,0.75,526176.8,6170.4,1.0,0.0,0.007084550578231836,0.6809972570416858,0.0,0.0,baixa,baixa
FIN,Finland,LAPHFR,,,H,0.0,0.75,36940.0,90.0,1.0,0.0,0.0003409664680111777,0.45535200565115486,0.0,0.0,baixa,baixa
PAK,Pakistan,HISHPH,,,A,1.0,0.75,749874.0,65728.4,1.0,0.0,0.03604317614739318,0.7759171895613628,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),HISHPH,,,C,1.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
IND,India,HISHPH,,,A | X,1.0,0.75,20834644.6,841798.6,1.0,0.0,0.5528070236103583,0.9602662634909727,0.0,0.0,baixa,baixa
CHN,China,HISHPH,,,B | X,1.0,0.75,123061709.666,2190435.4,1.0,0.0,1.0,1.0,0.0,0.0,baixa,baixa
AUS,Australia,HISHPH,,,J,0.0,0.75,394038.08999999997,4957.8,1.0,0.0,0.005458975598597841,0.665070990288016,0.0,0.0,baixa,baixa
ZAF,South Africa,HIRSOR,,,J,0.0,0.75,528746.0,8089.2,1.0,0.0,0.007979862179934807,0.690865692514198,0.0,0.0,baixa,baixa
USA,United States of America,HIRSOR,,,B | X,1.0,0.75,10932903.8,112002.0,1.0,0.0,0.1398170308826537,0.8697782750919683,0.0,0.0,baixa,baixa
TWN,"China, Taiwan Province of",HIRSOR,,,A,1.0,0.75,91694.562,3855.8,1.0,0.0,0.00250174925572971,0.6153915203295057,0.0,0.0,baixa,baixa
THA,Thailand,HIRSOR,,,A,1.0,0.75,135453.0,6287.6,1.0,0.0,0.0039653036402876,0.6438439965429064,0.0,0.0,baixa,baixa
SVN,Slovenia,HIRSOR,,,G,0.0,0.75,9458.0,218.0,1.0,0.0,0.00017614708178174555,0.44894501868791753,0.0,0.0,baixa,baixa
UZB,Uzbekistan,INSV00,Orthotospovirus impatiensnecromaculae,virus,G,0.0,1.0,2167193.612,63097.4,0.2794577685088634,0.3235294117647059,0.04635272334314086,0.8040341958886231,0.0,0.0,baixa,baixa
PHL,Philippines,HIRSOR,,,A,1.0,0.75,218742.69,15548.2,1.0,0.0,0.008861921444580296,0.6897491081654186,0.0,0.0,baixa,baixa
AUT,Austria,CORBMI,Clavibacter michiganensis,bacteria,E,0.0,1.0,58094.0,200.0,0.047966631908237745,0.5735294117647058,0.0005628659350565593,0.4964619990586406,0.0,0.0,baixa,baixa
LVA,Latvia,INSV00,Orthotospovirus impatiensnecromaculae,virus,G,0.0,1.0,5704.0,0.0,0.2794577685088634,0.3235294117647059,9.263240346232647e-05,0.4822255434258713,0.0,0.0,baixa,baixa
EST,Estonia,INSV00,Orthotospovirus impatiensnecromaculae,virus,G,0.0,1.0,326.0,6.0,0.2794577685088634,0.3235294117647059,5.381468771060963e-06,0.23136333974561923,0.0,0.0,baixa,baixa
BGR,Bulgaria,LAPHFR,,,H,0.0,0.75,120492.0,3198.0,1.0,0.0,0.0024358055335498025,0.6162826553720385,0.0,0.0,baixa,baixa
AUS,Australia,LAPHFR,,,A | B | X,1.0,0.75,394038.08999999997,4957.8,1.0,0.0,0.005458975598597841,0.665070990288016,0.0,0.0,baixa,baixa
ARE,United Arab Emirates,LAPHFR,,,B,1.0,0.75,77269.254,912.2,1.0,0.0,0.0010431371489880972,0.5588290464187533,0.0,0.0,baixa,baixa
PRI,Puerto Rico,LAGRVL,,,F,0.0,0.75,19674.174,338.4,1.0,0.0,0.0003139715007439651,0.4851119869334218,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),LAGRVL,,,F,0.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
FIN,Finland,LAGRVL,,,F,0.0,0.75,36940.0,90.0,1.0,0.0,0.0003409664680111777,0.45535200565115486,0.0,0.0,baixa,baixa
PRT,Portugal,HIRSOR,,,D,1.0,0.75,1665262.0,17432.0,1.0,0.0,0.02146608703597676,0.7504464136739872,0.0,0.0,baixa,baixa
SVN,Slovenia,LAPHFR,,,G,0.0,0.75,9458.0,218.0,1.0,0.0,0.00017614708178174555,0.44894501868791753,0.0,0.0,baixa,baixa
SVK,Slovakia,LAPHFR,,,H,0.0,0.75,18388.0,232.0,1.0,0.0,0.00025503843037444487,0.4697051013742836,0.0,0.0,baixa,baixa
SAU,Saudi Arabia,LAPHFR,,,B,1.0,0.75,650524.858,15228.6,1.0,0.0,0.012222321092623693,0.7193853185888273,0.0,0.0,baixa,baixa
ROU,Romania,LAPHFR,,,T,0.5,0.75,361214.0,17648.0,1.0,0.0,0.010975718022072107,0.708285335292181,0.0,0.0,baixa,baixa
PRT,Portugal,LAPHFR,,,C,1.0,0.75,1665262.0,17432.0,1.0,0.0,0.02146608703597676,0.7504464136739872,0.0,0.0,baixa,baixa
MOZ,Mozambique,LEUIOR,,,J,0.0,0.75,1219165.116,51855.6,1.0,0.0,0.03353158140462878,0.780943515590512,0.0,0.0,baixa,baixa
KEN,Kenya,LEUIOR,,,J,0.0,0.75,689141.264,30375.0,1.0,0.0,0.019438514610828572,0.7458131800213421,0.0,0.0,baixa,baixa
IND,India,LEUIOR,,,A | X,1.0,0.75,20834644.6,841798.6,1.0,0.0,0.5528070236103583,0.9602662634909727,0.0,0.0,baixa,baixa
IDN,Indonesia,LEUIOR,,,B | X,1.0,0.75,1132943.058,60064.8,1.0,0.0,0.036572620248232206,0.7841819390840926,0.0,0.0,baixa,baixa
GHA,Ghana,LEUIOR,,,J,0.0,0.75,380511.31799999997,48318.8,1.0,0.0,0.025109936648097065,0.7459436459284926,0.0,0.0,baixa,baixa
PNG,Papua New Guinea,LAPHFR,,,B,1.0,0.75,547.42,134.4,1.0,0.0,6.569479241251364e-05,0.3522735002853222,0.0,0.0,baixa,baixa
DNK,Denmark,LEUIOR,,,F,0.0,0.75,10936.0,30.0,1.0,0.0,0.00010247160986340529,0.3827071747726346,0.0,0.0,baixa,baixa
COG,Congo,LEUIOR,,,J,0.0,0.75,3893.3059999999996,824.0,1.0,0.0,0.0004071328701419893,0.471886190863096,0.0,0.0,baixa,baixa
CMR,Cameroon,LEUIOR,,,J,0.0,0.75,1198229.508,64224.0,1.0,0.0,0.03899820462989998,0.7881507139988142,0.0,0.0,baixa,baixa
CHN,China,LEUIOR,,,B | X,1.0,0.75,123061709.666,2190435.4,1.0,0.0,1.0,1.0,0.0,0.0,baixa,baixa
BGD,Bangladesh,LEUIOR,,,A,1.0,0.75,453260.0,29974.4,1.0,0.0,0.017340605839786992,0.7336559317921919,0.0,0.0,baixa,baixa
AUS,Australia,LEUIOR,,,B | C | X,1.0,0.75,394038.08999999997,4957.8,1.0,0.0,0.005458975598597841,0.665070990288016,0.0,0.0,baixa,baixa
CZE,Czechia,LEUILA,,,F,0.0,0.75,13864.0,166.0,1.0,0.0,0.00018822575965297218,0.4498600558946686,0.0,0.0,baixa,baixa
ETH,Ethiopia,LEUIAF,,,K,0.0,0.75,105313.66,12624.2,1.0,0.0,0.006608336203019409,0.6618834206635049,0.0,0.0,baixa,baixa
CMR,Cameroon,LEUIAF,,,K,0.0,0.75,1198229.508,64224.0,1.0,0.0,0.03899820462989998,0.7881507139988142,0.0,0.0,baixa,baixa
BGD,Bangladesh,LEUIAF,,,K,0.0,0.75,453260.0,29974.4,1.0,0.0,0.017340605839786992,0.7336559317921919,0.0,0.0,baixa,baixa
ETH,Ethiopia,LEUIOR,,,J,0.0,0.75,105313.66,12624.2,1.0,0.0,0.006608336203019409,0.6618834206635049,0.0,0.0,baixa,baixa
PHL,Philippines,LAPHFR,,,A,1.0,0.75,218742.69,15548.2,1.0,0.0,0.008861921444580296,0.6897491081654186,0.0,0.0,baixa,baixa
PAK,Pakistan,LAPHFR,,,B,1.0,0.75,749874.0,65728.4,1.0,0.0,0.03604317614739318,0.7759171895613628,0.0,0.0,baixa,baixa
NZL,New Zealand,LAPHFR,,,T,0.5,0.75,51398.490000000005,435.8,1.0,0.0,0.0006159592522206266,0.5209516887518878,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),LAPHFR,,,H,0.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
MOZ,Mozambique,LAPHFR,,,B,1.0,0.75,1219165.116,51855.6,1.0,0.0,0.03353158140462878,0.780943515590512,0.0,0.0,baixa,baixa
MLT,Malta,LAPHFR,,,K,0.0,0.75,8624.0,0.0,1.0,0.0,0.00014005291855874886,0.5052700747954554,0.0,0.0,baixa,baixa
MEX,Mexico,LAPHFR,,,A,1.0,0.75,4263483.324,88381.8,1.0,0.0,0.07489728856849498,0.8350118884549125,0.0,0.0,baixa,baixa
LTU,Lithuania,LAPHFR,,,H,0.0,0.75,11984.0,618.0,1.0,0.0,0.00037894905687952833,0.4928964597336029,0.0,0.0,baixa,baixa
KOR,Republic of Korea,LAPHFR,,,T,0.5,0.75,350035.234,5630.2,1.0,0.0,0.0054081056891209095,0.6663413055120093,0.0,0.0,baixa,baixa
JPN,Japan,LAPHFR,,,T,0.5,0.75,696620.0,11100.0,1.0,0.0,0.010715095064102752,0.7099262255883962,0.0,0.0,baixa,baixa
SWZ,Eswatini,LAPHFR,,,B,1.0,0.75,5461.096,414.2,1.0,0.0,0.00023310614116019368,0.4566334643057215,0.0,0.0,baixa,baixa
ISR,Israel,LAPHFR,,,B,1.0,0.75,328436.0,4887.2,1.0,0.0,0.004894115470511612,0.6594788985497866,0.0,0.0,baixa,baixa
IRN,Iran (Islamic Republic of),LAPHFR,,,B,1.0,0.75,3544692.5880000005,79149.6,1.0,0.0,0.06485337593297263,0.8258985993944279,0.0,0.0,baixa,baixa
IND,India,LAPHFR,,,B | X,1.0,0.75,20834644.6,841798.6,1.0,0.0,0.5528070236103583,0.9602662634909727,0.0,0.0,baixa,baixa
IDN,Indonesia,LAPHFR,,,B | X,1.0,0.75,1132943.058,60064.8,1.0,0.0,0.036572620248232206,0.7841819390840926,0.0,0.0,baixa,baixa
ZAF,South Africa,LAPHFR,,,B,1.0,0.75,528746.0,8089.2,1.0,0.0,0.007979862179934807,0.690865692514198,0.0,0.0,baixa,baixa
URY,Uruguay,LAPHFR,,,A,1.0,0.75,36344.608,467.4,1.0,0.0,0.0005081234520700786,0.5138017075962088,0.0,0.0,baixa,baixa
UKR,Ukraine,LAPHFR,,,G,0.0,0.75,1821342.0,63860.0,1.0,0.0,0.04389196287620602,0.7996193628072672,0.0,0.0,baixa,baixa
TUR,Türkiye,LAPHFR,,,B,1.0,0.75,13443254.6,169401.4,1.0,0.0,0.1863594388651923,0.8904148484451926,0.0,0.0,baixa,baixa
THA,Thailand,LAPHFR,,,B,1.0,0.75,135453.0,6287.6,1.0,0.0,0.0039653036402876,0.6438439965429064,0.0,0.0,baixa,baixa
TGO,Togo,LAPHFR,,,A,1.0,0.75,5185.994000000001,1220.6,1.0,0.0,0.0005983709386509334,0.49398843926071456,0.0,0.0,baixa,baixa
SYR,Syrian Arab Republic,LAPHFR,,,B,1.0,0.75,742004.38,13918.8,1.0,0.0,0.012368218539911956,0.7198203462144319,0.0,0.0,baixa,baixa
JOR,Jordan,LAPHFR,,,B,1.0,0.75,610163.782,8336.8,1.0,0.0,0.008753808713405017,0.6959419844030481,0.0,0.0,baixa,baixa
TUN,Tunisia,LIRITR,,,B,1.0,0.75,1347012.7859999998,22036.6,1.0,0.0,0.0209803615410665,0.7529599870782407,0.0,0.0,baixa,baixa
THA,Thailand,LIRITR,,,K,0.0,0.75,135453.0,6287.6,1.0,0.0,0.0039653036402876,0.6438439965429064,0.0,0.0,baixa,baixa
SWE,Sweden,LIRITR,,,E,0.0,0.75,17480.0,44.0,1.0,0.0,0.0001619887548567786,0.4091782166676339,0.0,0.0,baixa,baixa
SVN,Slovenia,LIRITR,,,E,0.0,0.75,9458.0,218.0,1.0,0.0,0.00017614708178174555,0.44894501868791753,0.0,0.0,baixa,baixa
KAZ,Kazakhstan,LPTNDE,,,B,1.0,0.75,763397.3859999999,28631.4,1.0,0.0,0.019246864324360898,0.7465407783933722,0.0,0.0,baixa,baixa
JPN,Japan,LPTNDE,,,F,0.0,0.75,696620.0,11100.0,1.0,0.0,0.010715095064102752,0.7099262255883962,0.0,0.0,baixa,baixa
ITA,Italy,LPTNDE,,,A | J | X,1.0,0.75,6213584.0,100250.0,1.0,0.0,0.09614067539471903,0.850041558885175,0.0,0.0,baixa,baixa
IRQ,Iraq,LPTNDE,,,B,1.0,0.75,625424.0,27808.6,1.0,0.0,0.017751554618631715,0.7399352779849104,0.0,0.0,baixa,baixa
IRL,Ireland,LPTNDE,,,F,0.0,0.75,3602.0,10.0,1.0,0.0,3.380533873514566e-05,0.314505287052786,0.0,0.0,baixa,baixa
HUN,Hungary,LPTNDE,,,A,1.0,0.75,164934.0,1838.0,1.0,0.0,0.0021768830791367446,0.6051325004978212,0.0,0.0,baixa,baixa
HUN,Hungary,LIRIHU,,,C,1.0,0.75,164934.0,1838.0,1.0,0.0,0.0021768830791367446,0.6051325004978212,0.0,0.0,baixa,baixa
GRC,Greece,LPTNDE,,,B,1.0,0.75,821918.0,11810.0,1.0,0.0,0.012056075197990263,0.7167658836049522,0.0,0.0,baixa,baixa
GBR,United Kingdom of Great Britain and Northern Ireland,LPTNDE,,,E | F,0.0,0.75,70326.016,196.4,1.0,0.0,0.0006605486894344263,0.5011389618760532,0.0,0.0,baixa,baixa
FRA,France,LPTNDE,,,A | X,1.0,0.75,697884.0,6068.0,1.0,0.0,0.008432138175068209,0.6882686951116792,0.0,0.0,baixa,baixa
FIN,Finland,LPTNDE,,,B,1.0,0.75,36940.0,90.0,1.0,0.0,0.0003409664680111777,0.45535200565115486,0.0,0.0,baixa,baixa
EST,Estonia,LPTNDE,,,A,1.0,0.75,326.0,6.0,1.0,0.0,5.381468771060963e-06,0.23136333974561923,0.0,0.0,baixa,baixa
ESP,Spain,LPTNDE,,,A | B,1.0,0.75,4252392.0,52460.0,1.0,0.0,0.058436677395416504,0.8161875135645745,0.0,0.0,baixa,baixa
DNK,Denmark,LPTNDE,,,T,0.5,0.75,10936.0,30.0,1.0,0.0,0.00010247160986340529,0.3827071747726346,0.0,0.0,baixa,baixa
DEU,Germany,LPTNDE,,,A,1.0,0.75,103032.0,384.0,1.0,0.0,0.0010116141527935925,0.5358000540621786,0.0,0.0,baixa,baixa
CZE,Czechia,LPTNDE,,,A,1.0,0.75,13864.0,166.0,1.0,0.0,0.00018822575965297218,0.4498600558946686,0.0,0.0,baixa,baixa
TUR,Türkiye,LPTNDE,,,B,1.0,0.75,13443254.6,169401.4,1.0,0.0,0.1863594388651923,0.8904148484451926,0.0,0.0,baixa,baixa
HRV,Croatia,LPTNDE,,,A,1.0,0.75,28104.0,430.0,1.0,0.0,0.0004241659106532799,0.503642195575092,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),LIRITR,,,C,1.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
MYS,Malaysia,LIRITR,,,K,0.0,0.75,204223.694,2178.0,1.0,0.0,0.002650860809253642,0.6171877050392012,0.0,0.0,baixa,baixa
MNE,Montenegro,LIRITR,,,D,1.0,0.75,3576.4199999999996,111.4,1.0,0.0,7.98083933892958e-05,0.39786041350842616,0.0,0.0,baixa,baixa
MEX,Mexico,LIRITR,,,B,1.0,0.75,4263483.324,88381.8,1.0,0.0,0.07489728856849498,0.8350118884549125,0.0,0.0,baixa,baixa
LTU,Lithuania,LIRITR,,,H,0.0,0.75,11984.0,618.0,1.0,0.0,0.00037894905687952833,0.4928964597336029,0.0,0.0,baixa,baixa
KOR,Republic of Korea,LIRITR,,,C,1.0,0.75,350035.234,5630.2,1.0,0.0,0.0054081056891209095,0.6663413055120093,0.0,0.0,baixa,baixa
KNA,Saint Kitts and Nevis,LIRITR,,,B,1.0,0.75,133.71800000000002,11.4,1.0,0.0,6.281076518943806e-06,0.22719817209622245,0.0,0.0,baixa,baixa
ITA,Italy,LIRITR,,,A | X,1.0,0.75,6213584.0,100250.0,1.0,0.0,0.09614067539471903,0.850041558885175,0.0,0.0,baixa,baixa
ISR,Israel,LIRITR,,,A,1.0,0.75,328436.0,4887.2,1.0,0.0,0.004894115470511612,0.6594788985497866,0.0,0.0,baixa,baixa
IRQ,Iraq,LIRITR,,,B,1.0,0.75,625424.0,27808.6,1.0,0.0,0.017751554618631715,0.7399352779849104,0.0,0.0,baixa,baixa
TUR,Türkiye,LIRITR,,,B,1.0,0.75,13443254.6,169401.4,1.0,0.0,0.1863594388651923,0.8904148484451926,0.0,0.0,baixa,baixa
CRI,Costa Rica,LPTNDE,,,D,1.0,0.75,57130.02,1091.2,1.0,0.0,0.0009611827641997228,0.5568460303009553,0.0,0.0,baixa,baixa
CHN,China,LPTNDE,,,B | J | X,1.0,0.75,123061709.666,2190435.4,1.0,0.0,1.0,1.0,0.0,0.0,baixa,baixa
CAN,Canada,LPTNDE,,,B | X,1.0,0.75,526176.8,6170.4,1.0,0.0,0.007084550578231836,0.6809972570416858,0.0,0.0,baixa,baixa
BLR,Belarus,LPTNDE,,,A,1.0,0.75,321138.052,6869.0,1.0,0.0,0.005738017140908724,0.671087679847537,0.0,0.0,baixa,baixa
BGR,Bulgaria,LPTNDE,,,A,1.0,0.75,120492.0,3198.0,1.0,0.0,0.0024358055335498025,0.6162826553720385,0.0,0.0,baixa,baixa
BEL,Belgium,LPTNDE,,,A,1.0,0.75,293306.0,622.0,1.0,0.0,0.0026650928824086574,0.5822672005644689,0.0,0.0,baixa,baixa
AUT,Austria,LPTNDE,,,A,1.0,0.75,58094.0,200.0,1.0,0.0,0.0005628659350565593,0.4964619990586406,0.0,0.0,baixa,baixa
ZAF,South Africa,LIRITR,,,C,1.0,0.75,528746.0,8089.2,1.0,0.0,0.007979862179934807,0.690865692514198,0.0,0.0,baixa,baixa
USA,United States of America,LIRITR,,,B | X,1.0,0.75,10932903.8,112002.0,1.0,0.0,0.1398170308826537,0.8697782750919683,0.0,0.0,baixa,baixa
TWN,"China, Taiwan Province of",LIRITR,,,C,1.0,0.75,91694.562,3855.8,1.0,0.0,0.00250174925572971,0.6153915203295057,0.0,0.0,baixa,baixa
CYP,Cyprus,LPTNDE,,,H,0.0,0.75,14068.0,262.0,1.0,0.0,0.0002336320644996618,0.4665942715680163,0.0,0.0,baixa,baixa
SVN,Slovenia,MELGCH,Meloidogyne chitwoodi,nematode,G,0.0,1.0,9458.0,218.0,0.12095933263816476,0.23529411764705882,0.00017614708178174555,0.44894501868791753,0.0,0.0,baixa,baixa
SVK,Slovakia,MELGCH,Meloidogyne chitwoodi,nematode,H,0.0,1.0,18388.0,232.0,0.12095933263816476,0.23529411764705882,0.00025503843037444487,0.4697051013742836,0.0,0.0,baixa,baixa
NOR,Norway,MELGCH,Meloidogyne chitwoodi,nematode,H,0.0,1.0,14262.0,39.2,0.12095933263816476,0.23529411764705882,0.0001336712601065154,0.39945172168246457,0.0,0.0,baixa,baixa
ITA,Italy,MELGCH,Meloidogyne chitwoodi,nematode,J,0.0,1.0,6213584.0,100250.0,0.12095933263816476,0.23529411764705882,0.09614067539471903,0.850041558885175,0.0,0.0,baixa,baixa
CHE,Switzerland,MELGCH,Meloidogyne chitwoodi,nematode,H,0.0,1.0,36543.8,178.6,0.12095933263816476,0.23529411764705882,0.00037812679503946564,0.4794927904383896,0.0,0.0,baixa,baixa
CAN,Canada,MELGCH,Meloidogyne chitwoodi,nematode,H,0.0,1.0,526176.8,6170.4,0.12095933263816476,0.23529411764705882,0.007084550578231836,0.6809972570416858,0.0,0.0,baixa,baixa
IND,India,MELGEX,Meloidogyne exigua,nematode,K,0.0,1.0,20834644.6,841798.6,0.011470281543274244,0.16176470588235295,0.5528070236103583,0.9602662634909727,0.0,0.0,baixa,baixa
CHN,China,MELGEX,Meloidogyne exigua,nematode,K,0.0,1.0,123061709.666,2190435.4,0.011470281543274244,0.16176470588235295,1.0,1.0,0.0,0.0,baixa,baixa
SVN,Slovenia,MELGET,Meloidogyne ethiopica,nematode,J,0.0,1.0,9458.0,218.0,0.11678832116788321,0.029411764705882353,0.00017614708178174555,0.44894501868791753,0.0,0.0,baixa,baixa
GRC,Greece,MELGET,Meloidogyne ethiopica,nematode,J,0.0,1.0,821918.0,11810.0,0.11678832116788321,0.029411764705882353,0.012056075197990263,0.7167658836049522,0.0,0.0,baixa,baixa
